PERIOD_BEGIN,MEDIAN_SALE_PRICE,HOMES_SOLD,NEW_LISTINGS,INVENTORY,MONTHS_OF_SUPPLY,MEDIAN_DOM,PRICE_DROPS
2020-03-01,223031.042227329,1965.798754889,2204.991616429,6865.628962283,3.706409235,64.444453916,0.182696222
2020-03-01,278999.5,4178.0,6495.0,16241.0,3.9,83.0,0.2049134905
2020-03-01,310000.0,284.0,519.0,1458.0,5.1,74.0,0.1632373114
2020-03-01,224225.607082702,819.760541974,912.959780474,2482.582291581,3.229952254,61.264551849,0.2246983018
2020-03-01,237500.0,1979.0,2906.0,6842.0,3.5,67.0,0.1636948261
2020-03-01,265000.0,7199.0,11003.0,26927.0,3.7,77.0,0.1903294091
2020-03-01,262065.747584077,7654.726430787,8972.018745297,27954.432961791,3.784995458,69.827786151,0.2222665123
2020-04-01,229700.125530264,1543.924244182,1256.097590316,5763.255090344,3.737484534,63.431120127,0.1366567672
2020-04-01,228000.0,709.0,668.0,2033.0,2.9,56.0,0.1869158879
2020-04-01,220739.636240464,689.88359384,510.972401983,1975.561792897,3.116301093,63.109142677,0.2149463829
2020-04-01,257000.0,1868.0,1715.0,6027.0,3.2,56.0,0.1295835407
2020-04-01,275840.227079543,4295.731073525,3198.206960293,13579.523032739,3.378456279,68.284467261,0.2076728127
2020-04-01,310000.0,274.0,302.0,1299.0,4.7,69.0,0.1270207852
2020-04-01,289000.0,4366.0,4214.0,13831.0,3.2,63.0,0.1832116261
2020-04-01,275000.0,7217.0,6899.0,23190.0,3.2,60.0,0.1664079345
2020-04-01,260422.551962017,6888.238605758,5330.426788588,22674.155624803,3.472686084,65.360168071,0.1842806556
2020-05-01,250507.290859933,5464.825395701,8259.496507346,20819.17998867,4.007460263,45.545855812,0.2260188825
2020-05-01,262033.762536435,3519.002246938,4680.137564234,11964.525217717,3.483978249,47.505444091,0.2435134058
2020-05-01,217500.0,669.0,1116.0,2008.0,3.0,29.0,0.2614541833
2020-05-01,265000.0,6342.0,10207.0,22440.0,3.5,37.0,0.2221479501
2020-05-01,270000.0,233.0,384.0,1252.0,5.4,50.0,0.1549520767
2020-05-01,211656.688350665,595.699060555,916.540066628,1870.040518138,3.321770351,35.923988619,0.2731310583
2020-05-01,238000.0,1405.0,2788.0,6194.0,4.4,35.0,0.1861478851
2020-05-01,217704.412163499,1132.8344246,2193.042073216,5777.762516175,5.285429004,42.431254696,0.1885539762
2020-05-01,280000.0,4035.0,5919.0,12986.0,3.2,38.0,0.2398737101
2020-06-01,258327.992344508,3743.186677039,5573.051807736,10617.973752409,3.016215744,43.791393011,0.2611479451
2020-06-01,245999.688803968,5918.115540306,9913.519457731,19642.489384361,3.546976686,42.41275104,0.2412227807
2020-06-01,285000.0,5128.0,7285.0,12242.0,2.4,33.0,0.3032184284
2020-06-01,269000.0,8084.0,12941.0,22255.0,2.8,33.0,0.2786340148
2020-06-01,232000.0,1905.0,3761.0,6730.0,3.5,34.0,0.2441307578
2020-06-01,217000.0,810.0,1312.0,1960.0,2.4,30.0,0.2989795918
2020-06-01,212315.503120485,1384.126000406,2933.763148225,6190.947065233,4.773015172,42.184253079,0.206334906
2020-06-01,205212.716170798,612.894991494,1013.293056662,1732.767676381,3.04399718,37.157428922,0.2777925292
2020-06-01,290000.0,242.0,583.0,1323.0,5.5,36.0,0.1995464853
2020-07-01,300000.0,6771.0,7355.0,11751.0,1.7,26.0,0.314951919
2020-07-01,240000.0,2559.0,4274.0,7681.0,3.0,25.0,0.2749641974
2020-07-01,280000.0,10858.0,13649.0,22705.0,2.1,25.0,0.2968949571
2020-07-01,226858.933342812,2090.460975283,3654.774784453,7046.715612036,3.606658995,30.409441448,0.2164363643
2020-07-01,284345.462280191,5297.301363153,5869.047548163,9804.409106555,2.042972554,36.595505686,0.2571991932
2020-07-01,225000.0,1183.0,1405.0,1921.0,1.6,21.0,0.3295158771
2020-07-01,305000.0,345.0,615.0,1352.0,3.9,31.0,0.2211538462
2020-07-01,221450.078895468,917.15808508,1157.588489551,1653.268707042,1.825086787,25.261776325,0.2897507403
2020-07-01,268207.494751277,8642.190456185,10606.085418823,19694.410606264,2.45523979,34.795500321,0.2434306758
2020-08-01,227583.164053012,2355.45277778,3939.021365382,7864.622485236,3.460219926,26.693630583,0.236265199
2020-08-01,285000.0,11029.0,12886.0,22656.0,2.1,22.0,0.2916225282
2020-08-01,334000.0,353.0,681.0,1416.0,4.0,28.0,0.2245762712
2020-08-01,308000.0,6862.0,6824.0,10995.0,1.6,22.0,0.2923146885
2020-08-01,221329.482883707,1025.448241477,1205.341959226,1656.605067594,1.651277505,21.30445515,0.2677512157
2020-08-01,298015.319239846,6021.420628253,6111.782173926,9402.888150192,1.712331747,30.719439511,0.2386563685
2020-08-01,277893.033359378,9771.821875403,11134.552365328,20156.266155386,2.196230194,29.927670991,0.2384571097
2020-08-01,228000.0,2631.0,4065.0,8352.0,3.2,23.0,0.2959770115
2020-08-01,226000.0,1183.0,1316.0,1893.0,1.6,19.0,0.3206550449
2020-09-01,223629.006787911,2406.97188407,3638.244177492,8181.167313884,3.479836945,27.101386203,0.2161420411
2020-09-01,300000.0,6328.0,6537.0,10683.0,1.7,21.0,0.2981372274
2020-09-01,231837.098976303,1046.153695196,1185.109582656,1670.704007289,1.624778604,20.53761402,0.2722550465
2020-09-01,303469.90550675,6017.483382981,6138.699309431,9265.091530812,1.67611644,26.583322216,0.2378756089
2020-09-01,276000.0,10300.0,12132.0,22818.0,2.2,22.0,0.2945919888
2020-09-01,231000.0,1110.0,1197.0,1902.0,1.7,19.0,0.332807571
2020-09-01,281455.220369957,9882.790803188,11109.457057416,20336.089997743,2.135944866,27.086574183,0.2325288264
2020-09-01,215000.0,2447.0,3731.0,8779.0,3.6,24.0,0.2934274974
2020-09-01,355000.0,415.0,667.0,1454.0,3.5,27.0,0.227647868
2020-10-01,234302.357835118,1078.750662793,1134.777280182,1675.036030213,1.590148844,17.818463004,0.2724418805
2020-10-01,308992.544481351,6283.237792127,6343.608680624,9524.095099375,1.590939762,19.928900254,0.2402541026
2020-10-01,231000.0,1141.0,1049.0,1790.0,1.6,17.0,0.3374301676
2020-10-01,210000.0,2363.0,2975.0,8695.0,3.7,26.0,0.2706152961
2020-10-01,275000.0,10385.0,10651.0,22164.0,2.1,20.0,0.2869066955
2020-10-01,340000.0,463.0,579.0,1425.0,3.1,20.0,0.2231578947
2020-10-01,283426.337168017,10272.209821917,11398.723279716,20861.444262719,2.05009125,22.062318056,0.2272291387
2020-10-01,226384.030324668,2541.20392051,3535.295656162,8395.859171113,3.559720442,27.244769837,0.2060643753
2020-10-01,299000.0,6419.0,6048.0,10254.0,1.6,18.0,0.3010532475
2020-11-01,270000.0,8336.0,7091.0,19491.0,2.3,21.0,0.2219998974
2020-11-01,230000.0,932.0,720.0,1530.0,1.6,20.0,0.260130719
2020-11-01,292000.0,5207.0,3994.0,8851.0,1.7,19.0,0.2409897187
2020-11-01,198500.0,1820.0,1930.0,7773.0,4.3,27.0,0.200566062
2020-11-01,303299.602894524,6080.276613969,6252.86398755,9697.436295142,1.59066069,18.812384472,0.240019162
2020-11-01,218248.958294702,2354.840430802,3479.221728819,8158.708931053,3.624248191,26.811300489,0.2106857495
2020-11-01,237709.432666867,1083.10348628,1158.903705588,1672.135848516,1.472896677,19.408264794,0.2542803656
2020-11-01,319000.0,377.0,447.0,1337.0,3.5,25.0,0.1795063575
2020-11-01,281660.798301333,9946.843745377,11412.281956076,20917.256499546,2.072961841,20.668078526,0.2247849987
2020-12-01,268500.0,9116.0,5341.0,16559.0,1.8,25.0,0.1587052358
2020-12-01,224081.185274885,2420.163475305,3651.919069155,8122.460178709,3.510648643,32.587126735,0.2016109435
2020-12-01,304624.879954868,6091.90721686,6349.460903991,10229.67197223,1.513798617,16.058054569,0.2394470795
2020-12-01,203500.0,2044.0,1448.0,6744.0,3.3,38.0,0.1224792408
2020-12-01,284545.999118538,10077.286265813,11722.126093405,21344.817620876,2.039981824,19.686509943,0.2164253695
2020-12-01,286000.0,5610.0,2994.0,7415.0,1.3,20.0,0.1873229939
2020-12-01,320000.0,479.0,371.0,1182.0,2.5,28.0,0.1497461929
2020-12-01,232000.0,983.0,528.0,1218.0,1.2,23.0,0.1962233169
2020-12-01,238723.727504763,1101.446726329,1137.11262057,1650.667070894,1.350671838,20.628165229,0.2459739822
2021-01-01,270000.0,6155.0,8206.0,15551.0,2.5,33.0,0.1779306797
2021-01-01,288641.548471245,9815.416098228,11527.082168481,19843.058456027,1.898252941,18.661890329,0.2388348153
2021-01-01,314393.942617107,5720.895216046,6233.100453029,9239.656425182,1.474075944,13.311326854,0.2460741409
2021-01-01,232358.958020668,2633.523480635,3454.952307799,7647.860577849,3.028319343,33.050744496,0.2247627404
2021-01-01,215000.0,1545.0,2738.0,6607.0,4.3,44.0,0.1561979718
2021-01-01,230000.0,663.0,830.0,1117.0,1.7,33.0,0.2148612355
2021-01-01,290000.0,3614.0,4168.0,6720.0,1.9,28.0,0.1933035714
2021-01-01,242166.70848695,1076.954839988,1144.440394454,1499.19577255,1.289002576,24.346282554,0.2590143759
2021-01-01,325000.0,333.0,470.0,1107.0,3.3,26.0,0.1788617886
2021-02-01,215000.0,1660.0,2998.0,6537.0,3.9,56.0,0.1442557748
2021-02-01,274000.0,6070.0,8869.0,14955.0,2.5,38.0,0.1473754597
2021-02-01,234000.0,664.0,853.0,1024.0,1.5,28.0,0.1513671875
2021-02-01,290059.275461175,9227.056897172,9888.826642044,17520.352785573,1.940652794,19.690620494,0.2174805285
2021-02-01,295000.0,3404.0,4563.0,6307.0,1.9,33.0,0.154114476
2021-02-01,325000.0,343.0,455.0,1087.0,3.2,43.0,0.1251149954
2021-02-01,227823.803507708,2476.144065098,2838.900511564,6945.631777933,2.949056194,39.710467826,0.2134587234
2021-02-01,313623.972090771,5301.204968807,5329.636932318,7894.667692487,1.414580422,12.189556846,0.2294385158
2021-02-01,238369.37090989,1016.264764509,930.547628088,1261.49433428,1.206590258,21.356137162,0.2161461536
2021-03-01,300000.0,9306.0,13639.0,15829.0,1.7,27.0,0.1846610651
2021-03-01,322191.004525068,5411.810679828,6247.600732032,7629.807331064,1.322157417,14.574354085,0.2190887084
2021-03-01,235048.023841457,2676.935069574,3299.173011189,6778.606729952,2.686394723,37.455834716,0.2259156951
2021-03-01,243245.899690778,1006.950941971,1075.227749722,1150.493980314,1.184638045,16.866401157,0.2007262389
2021-03-01,323000.0,5086.0,7247.0,6853.0,1.3,21.0,0.1723332847
2021-03-01,250000.0,2834.0,4348.0,6756.0,2.4,40.0,0.2048549438
2021-03-01,246000.0,953.0,1300.0,1061.0,1.1,18.0,0.1611687088
2021-03-01,295824.775183135,9569.716871081,11540.498146879,16863.303644617,1.805382381,21.266754225,0.2195041855
2021-03-01,350000.0,433.0,744.0,1159.0,2.7,35.0,0.1630716135
2021-04-01,326455.326280318,5274.349206517,6276.424596573,7709.602506801,1.531610829,16.364165814,0.2091627844
2021-04-01,262750.0,3407.0,4444.0,7046.0,2.1,23.0,0.2056485949
2021-04-01,297839.107987825,9598.424850903,11575.027667168,17052.839396594,1.926828673,20.905470134,0.2121830051
2021-04-01,339898.0,5576.0,8044.0,7961.0,1.4,12.0,0.1675668886
2021-04-01,246113.773679658,984.999384274,1142.463657706,1183.930645494,1.257075681,10.112280154,0.2160841783
2021-04-01,352250.0,446.0,849.0,1387.0,3.1,22.0,0.1578947368
2021-04-01,235307.038694381,2793.383567063,3323.897485371,6781.4117732,2.563015949,25.891032756,0.2225749354
2021-04-01,311600.0,10489.0,14815.0,17612.0,1.7,15.0,0.1830570066
2021-04-01,251000.0,1060.0,1478.0,1218.0,1.1,9.0,0.183908046
2021-05-01,298590.083822945,9713.96274136,11489.419029951,16746.346411793,1.862639719,18.784798708,0.2120767391
2021-05-01,254674.03995037,1034.75172032,1112.423014348,1144.376527442,1.269792313,8.596695066,0.1933859784
2021-05-01,329032.335131935,5407.694779641,6251.613403275,7387.347002779,1.470125864,15.920378127,0.2199103032
2021-05-01,260000.0,3405.0,4055.0,7134.0,2.1,20.0,0.204373423
2021-05-01,348000.0,5936.0,7888.0,8403.0,1.4,8.0,0.1995715816
2021-05-01,265000.0,1121.0,1396.0,1301.0,1.2,7.0,0.1752498078
2021-05-01,238852.503338494,2742.262347019,3233.429792488,6717.341111744,2.510023745,23.766391276,0.211796538
2021-05-01,315000.0,10902.0,14080.0,18366.0,1.7,11.0,0.196341065
2021-05-01,391450.0,440.0,741.0,1528.0,3.5,17.0,0.1603403141
2021-06-01,350000.0,7369.0,8436.0,9646.0,1.3,7.0,0.2520215633
2021-06-01,260000.0,3764.0,4390.0,7437.0,2.0,17.0,0.2408229125
2021-06-01,296763.620551333,9612.992594458,11509.9510787,17629.567681123,2.022496988,17.799590219,0.2130038177
2021-06-01,383500.0,532.0,828.0,1658.0,3.1,17.0,0.2195416164
2021-06-01,265000.0,1351.0,1464.0,1451.0,1.1,7.0,0.210889042
2021-06-01,321553.424542933,5377.74211025,6262.678752445,8036.286947286,1.634646868,16.093723131,0.2221639433
2021-06-01,239537.733831571,2745.104513103,3404.633248336,6898.010979918,2.629881384,21.092441122,0.2050647164
2021-06-01,320000.0,13016.0,15118.0,20192.0,1.6,9.0,0.2420760697
2021-06-01,253496.583164817,1032.569058572,1157.940787922,1219.095904698,1.362296139,8.632432371,0.1939847837
2021-07-01,375000.0,497.0,784.0,1804.0,3.6,14.0,0.215631929
2021-07-01,245000.0,3459.0,3942.0,7628.0,2.2,17.0,0.2473780808
2021-07-01,232764.962961207,2945.322233355,3436.405573418,6994.441540297,2.586787086,20.864676975,0.2016331073
2021-07-01,331716.704488321,5279.901554022,6277.455202106,8698.748688715,1.820094811,17.021327207,0.223329285
2021-07-01,298374.621777442,9623.622339296,11475.266437676,18614.842992559,2.119833239,19.470600595,0.2141176592
2021-07-01,255000.0,1262.0,1428.0,1642.0,1.3,8.0,0.2777101096
2021-07-01,312000.0,11702.0,13969.0,21700.0,1.9,11.0,0.2588479263
2021-07-01,248937.294645293,1011.528598526,1172.018860259,1366.320750386,1.425446613,9.600071517,0.2433150819
2021-07-01,348000.0,6484.0,7815.0,10626.0,1.6,8.0,0.2720685112
2021-08-01,250744.636557772,968.419034913,1136.136236825,1370.630602235,1.517591608,11.174015938,0.2565965582
2021-08-01,340000.0,6445.0,6770.0,10407.0,1.6,11.0,0.3064283655
2021-08-01,253000.0,1169.0,1249.0,1596.0,1.4,10.0,0.3139097744
2021-08-01,329274.057307924,5361.353575075,6158.727193507,8836.871041493,1.800294473,18.340810618,0.2419469121
2021-08-01,231771.277892686,2715.306676393,3265.769869496,6868.780120967,2.671766757,25.371663851,0.2033694737
2021-08-01,305000.0,11204.0,12167.0,21167.0,1.9,14.0,0.2856805405
2021-08-01,230000.0,3125.0,3424.0,7355.0,2.4,22.0,0.260774983
2021-08-01,385000.0,465.0,724.0,1809.0,3.9,19.0,0.2470978441
2021-08-01,298826.681697968,9450.023443686,11197.202544007,18632.223613817,2.090747602,20.391735565,0.2253282099
2021-09-01,234994.1824386,2729.095079365,3320.041409398,6708.472970311,2.519110181,24.742663912,0.1925862847
2021-09-01,226000.0,2767.0,3399.0,7305.0,2.6,22.0,0.2607802875
2021-09-01,323940.494964436,5467.238978857,6043.254822415,8801.18535898,1.762354172,17.732496741,0.2349043859
2021-09-01,250000.0,1116.0,1184.0,1583.0,1.4,11.0,0.2969046115
2021-09-01,293000.0,9953.0,11512.0,20945.0,2.1,15.0,0.2808784913
2021-09-01,297919.169639117,9735.434808501,11169.93280829,18551.992351596,2.004294993,18.945492086,0.2172315654
2021-09-01,320000.0,5609.0,6171.0,10198.0,1.8,13.0,0.3014316533
2021-09-01,249885.83822044,1040.753345697,1129.794242997,1341.157071879,1.329512452,11.855956857,0.2352086328
2021-09-01,383500.0,461.0,758.0,1859.0,4.0,22.0,0.2366863905
2021-10-01,372280.0,500.0,639.0,1749.0,3.5,29.0,0.2349914237
2021-10-01,257302.978488374,1026.522392768,1180.854354397,1304.87767843,1.330973512,13.588753993,0.2171227631
2021-10-01,220000.0,2477.0,2797.0,6756.0,2.7,27.0,0.2612492599
2021-10-01,250000.0,1037.0,1020.0,1404.0,1.4,13.0,0.2799145299
2021-10-01,301752.900298292,9807.555481938,11069.927397229,18091.360161674,1.901151447,20.788069595,0.2169390083
2021-10-01,293000.0,9563.0,9894.0,19315.0,2.0,20.0,0.2777116231
2021-10-01,325144.178634209,5566.83368736,5974.929428674,8688.862578368,1.644710621,19.314452286,0.2324871698
2021-10-01,235502.255384774,2777.858903124,3372.655250971,6458.175220292,2.417863542,28.331252636,0.2014587722
2021-10-01,315000.0,5549.0,5438.0,9406.0,1.7,18.0,0.2978949607
2021-11-01,220500.0,2414.0,1807.0,5860.0,2.4,31.0,0.1976109215
2021-11-01,320750.0,5068.0,4071.0,8148.0,1.6,20.0,0.2423907707
2021-11-01,254000.0,1005.0,772.0,1217.0,1.2,15.0,0.2144617913
2021-11-01,260209.137932104,1127.376483924,1184.710726143,1354.678424246,1.161237641,14.579353835,0.199273276
2021-11-01,365000.0,466.0,562.0,1620.0,3.5,31.0,0.1888888889
2021-11-01,238978.263374002,3004.805427043,3099.562082277,6246.331581519,2.172069818,30.759327929,0.1928625887
2021-11-01,293000.0,8953.0,7212.0,16845.0,1.9,22.0,0.2193529237
2021-11-01,304410.617953218,10124.228914105,11004.297462079,18141.740367115,1.788980241,20.91096217,0.2029674592
2021-11-01,332284.485706512,5626.582985785,6005.626410497,8984.271914712,1.549436739,20.155957965,0.2182983386
2021-12-01,241948.553142063,2719.289364266,3187.192302069,6371.836978943,2.39524555,32.108032119,0.1826516789
2021-12-01,260582.694531537,1070.063665101,927.414591732,1474.415276599,1.175833915,13.672126138,0.1748799353
2021-12-01,334543.859132433,5660.915591538,5855.57347659,9972.132213148,1.576164692,19.769119631,0.2012403578
2021-12-01,307323.672820351,9943.740711792,10604.960064178,19485.950097624,1.87908605,20.434988263,0.187932043
2021-12-01,375000.0,541.0,318.0,1411.0,2.6,34.0,0.156626506
2021-12-01,250000.0,988.0,426.0,1021.0,1.0,15.0,0.1302644466
2021-12-01,290000.0,9137.0,4822.0,14604.0,1.6,26.0,0.1431114763
2021-12-01,220000.0,2284.0,1275.0,4993.0,2.2,37.0,0.1149609453
2021-12-01,315000.0,5324.0,2803.0,7179.0,1.3,23.0,0.1620002786
2022-01-01,337896.464218455,5764.437840703,5669.734350266,11304.985745394,1.870803778,13.274018462,0.1694755252
2022-01-01,376500.0,400.0,464.0,1553.0,3.9,37.0,0.1313586607
2022-01-01,263386.221153618,1038.961914525,949.693701951,1713.322900031,1.603647777,18.616139415,0.1234775106
2022-01-01,290000.0,6339.0,7537.0,17848.0,2.8,32.0,0.1096481398
2022-01-01,236481.02146149,3113.45244036,3203.965080355,7177.439988475,2.379596911,32.470132444,0.1320032009
2022-01-01,255000.0,617.0,705.0,1350.0,2.2,25.0,0.08148148148
2022-01-01,309487.8029203,10448.663351991,10499.743664724,22119.605969836,2.03784291,17.904393701,0.1636419863
2022-01-01,312500.0,3492.0,3809.0,8808.0,2.5,27.0,0.1213669391
2022-01-01,220000.0,1830.0,2559.0,6137.0,3.4,43.0,0.09369398729
2022-02-01,275337.466388429,896.873740185,919.644162215,1955.166297445,2.346956033,33.606502312,0.1166010918
2022-02-01,291000.0,6182.0,9161.0,21728.0,3.5,52.0,0.08008100147
2022-02-01,240795.03956355,2799.434395559,3088.978918264,8077.306099954,3.113249125,46.57280841,0.1177531104
2022-02-01,318000.0,392.0,506.0,1674.0,4.3,66.0,0.09318996416
2022-02-01,230000.0,1893.0,3250.0,7670.0,4.1,63.0,0.07822685789
2022-02-01,337196.640434397,5139.483506366,5533.451089817,12232.504732297,2.382445056,28.705642371,0.157527501
2022-02-01,318000.0,3311.0,4569.0,10666.0,3.2,48.0,0.08372398275
2022-02-01,271000.0,586.0,836.0,1718.0,2.9,43.0,0.05355064028
2022-02-01,306779.548034522,9363.678133197,10242.496266024,24268.901002228,2.722171001,35.685394684,0.1476888817
2022-03-01,307706.23464178,9019.757931665,10144.416864035,24734.455435177,2.848427109,51.24651152,0.1379671368
2022-03-01,243297.431896687,2706.215702958,3047.494738796,8171.339789059,3.126351841,52.204336913,0.1234697192
2022-03-01,282000.0,891.0,1218.0,1941.0,2.2,47.0,0.05048943843
2022-03-01,277811.576324827,929.607537717,987.040157167,2016.694959592,2.362121491,44.385038009,0.09101196061
2022-03-01,310000.0,8792.0,12470.0,23757.0,2.7,53.0,0.09736077788
2022-03-01,360000.0,463.0,779.0,1819.0,3.9,70.0,0.1231445849
2022-03-01,257750.0,2897.0,3977.0,8150.0,2.8,53.0,0.1084662577
2022-03-01,340000.0,4541.0,6496.0,11847.0,2.6,53.0,0.09377901578
2022-03-01,339817.676303755,4838.49495379,5526.48024338,12612.043205148,2.614902558,48.761165858,0.1469599512
2022-04-01,347342.065535387,4776.048343666,5427.286643968,12679.121278878,2.72436976,53.181521935,0.1548120462
2022-04-01,390750.0,471.0,797.0,1984.0,4.2,61.0,0.1325604839
2022-04-01,313123.786307863,8980.504296509,9931.044903678,24718.366557017,2.953832223,54.520808196,0.1421412436
2022-04-01,285000.0,940.0,1172.0,2083.0,2.2,43.0,0.06192990879
2022-04-01,327500.0,9511.0,12507.0,25294.0,2.7,49.0,0.1002213964
2022-04-01,279025.633513634,923.722807434,953.17009951,2049.142160196,2.391834523,48.003316075,0.1005401351
2022-04-01,360000.0,4902.0,6705.0,12933.0,2.6,49.0,0.09974483878
2022-04-01,242959.342777426,2714.248816393,2965.244320815,8028.16563405,3.050212858,54.807267102,0.118947113
2022-04-01,269250.0,3198.0,3833.0,8294.0,2.6,50.0,0.1029659995
2022-05-01,241696.06860232,2594.525278283,2853.998295643,7745.45454374,2.967967402,58.435053162,0.1307047788
2022-05-01,281259.590433766,905.068851564,983.693181159,2084.761882868,2.445136438,52.860542719,0.106812101
2022-05-01,347363.259275557,4618.532041102,5337.127349804,13041.091349693,2.870504804,55.267917808,0.1620647801
2022-05-01,312527.625334703,8619.480328934,9671.598448829,24829.299867992,2.997713149,56.444502461,0.1500628052
2022-05-01,328000.0,10205.0,12882.0,26510.0,2.6,49.0,0.129649189
2022-05-01,262500.0,3349.0,3674.0,8163.0,2.4,50.0,0.1269141247
2022-05-01,290000.0,1026.0,1247.0,2231.0,2.2,44.0,0.08830121022
2022-05-01,386000.0,470.0,767.0,2059.0,4.4,61.0,0.1437591064
2022-05-01,366667.0,5360.0,7194.0,14057.0,2.6,48.0,0.1359465035
2022-06-01,260000.0,3376.0,3612.0,8052.0,2.4,49.0,0.1648037755
2022-06-01,293770.0,1132.0,1292.0,2321.0,2.1,44.0,0.1469194313
2022-06-01,314342.100204759,8298.011726684,9520.188960213,24849.993576832,3.103842227,56.337900064,0.1628721044
2022-06-01,386000.0,466.0,812.0,2192.0,4.7,58.0,0.1920620438
2022-06-01,340000.0,11021.0,13165.0,27341.0,2.5,48.0,0.179839801
2022-06-01,349614.352137721,4528.171081756,5266.777374188,13177.370122814,2.996763998,56.32028102,0.1755894187
2022-06-01,239338.293278113,2468.357374754,2796.989159817,7512.79544944,3.15500085,59.094985413,0.1422421766
2022-06-01,280212.753569587,856.069396947,980.925847911,2078.084516432,2.582701495,53.198566918,0.133032808
2022-06-01,380000.0,6047.0,7449.0,14776.0,2.4,48.0,0.1915944775
2022-07-01,277383.676073384,826.616072586,923.082749891,2014.077586222,2.411676273,53.322759901,0.132707475
2022-07-01,253500.0,2517.0,2919.0,7872.0,3.1,50.0,0.1669207317
2022-07-01,325000.0,8970.0,10799.0,27550.0,3.1,49.0,0.2002177858
2022-07-01,280000.0,985.0,1043.0,2274.0,2.3,45.0,0.1591908531
2022-07-01,338025.475975974,4185.142978545,5061.231563357,13278.484399889,3.320431941,56.993009257,0.1896614893
2022-07-01,242116.925223363,2233.931305638,2611.198259396,7239.100524267,3.373851535,59.809495073,0.1415711588
2022-07-01,355000.0,5009.0,6181.0,15186.0,3.0,49.0,0.2231002239
2022-07-01,310131.45829353,7651.29592479,9091.748955167,24543.263083489,3.368282214,56.648003124,0.1703447809
2022-07-01,375000.0,459.0,656.0,2218.0,4.8,62.0,0.2055906222
2022-08-01,229900.0,2438.0,2544.0,7318.0,3.0,53.0,0.1727247882
2022-08-01,275500.0,992.0,947.0,2122.0,2.1,48.0,0.198397738
2022-08-01,310000.0,8986.0,9327.0,25927.0,2.9,53.0,0.2196551857
2022-08-01,370000.0,424.0,584.0,2148.0,5.1,72.0,0.20716946
2022-08-01,338400.796804678,4146.863513787,4742.387147924,12789.503701776,3.276192341,59.456036629,0.1858601869
2022-08-01,232598.739907027,2047.22396851,2386.416116913,6832.827445865,3.489120136,59.706143997,0.1331504334
2022-08-01,350000.0,5132.0,5252.0,14339.0,2.8,53.0,0.2488318572
2022-08-01,271896.299983995,802.924223749,838.781740774,1890.109338524,2.343116158,53.107754365,0.1406356046
2022-08-01,303987.958198082,7371.175125061,8564.393316118,23431.084652937,3.302910175,58.603420598,0.1632219908
2022-09-01,305000.0,7881.0,8581.0,24959.0,3.2,57.0,0.2188789615
2022-09-01,308742.054617588,7419.362215654,8465.043758988,22544.592884011,3.186225851,60.133727108,0.1615578363
2022-09-01,370000.0,407.0,528.0,2044.0,5.0,73.0,0.2054794521
2022-09-01,338781.586960649,4164.805997617,4737.948696814,12559.029269459,3.145102,61.939793056,0.178559873
2022-09-01,277242.71818303,750.812388534,828.26131446,1815.01480628,2.421609391,54.570809444,0.1386256726
2022-09-01,274500.0,843.0,865.0,2033.0,2.4,51.0,0.1982292179
2022-09-01,335000.0,4442.0,4845.0,13939.0,3.1,58.0,0.2391132793
2022-09-01,240803.190602806,2159.473127543,2294.621743966,6347.550891701,3.216407094,62.623012432,0.139840218
2022-09-01,232000.0,2189.0,2343.0,6943.0,3.2,57.0,0.1888232752
2022-10-01,239240.755771964,1998.328648052,2163.987079349,5995.964295622,3.115536458,61.675880083,0.1340382496
2022-10-01,377500.0,362.0,502.0,1941.0,5.4,74.0,0.2266872746
2022-10-01,224950.0,1777.0,1805.0,6293.0,3.5,59.0,0.1757508343
2022-10-01,300000.0,6579.0,7214.0,23390.0,3.6,61.0,0.225096195
2022-10-01,338667.893665115,3868.193627633,4619.290506126,12554.127258427,3.359319371,63.32469659,0.1868302763
2022-10-01,309129.588187659,6982.905748179,8218.622742868,22174.273713755,3.275787625,61.13547115,0.1680113029
2022-10-01,275000.0,744.0,736.0,1890.0,2.5,53.0,0.2211640212
2022-10-01,279168.866228811,763.503317854,819.370806831,1772.376243362,2.280566299,55.098656917,0.1591582263
2022-10-01,329000.0,3696.0,4171.0,13266.0,3.6,63.0,0.2489823609
2022-11-01,325000.0,3415.0,3015.0,11845.0,3.5,62.0,0.2195863233
2022-11-01,304791.383358173,6670.270743395,7945.656601944,22331.378251987,3.387378817,59.757910771,0.1694022749
2022-11-01,239481.2406398,1850.572533684,2314.236527762,6109.374385147,3.420207336,60.509164155,0.1357369726
2022-11-01,336274.06440994,3783.615218921,4403.302111032,12663.248772976,3.391179674,61.725048962,0.1878050958
2022-11-01,294000.0,5857.0,5265.0,21005.0,3.6,61.0,0.193382528
2022-11-01,272512.624254969,744.42069946,793.137911245,1772.569112113,2.376713918,53.400547468,0.1767031636
2022-11-01,265000.0,657.0,509.0,1640.0,2.5,55.0,0.1951219512
2022-11-01,222250.0,1485.0,1393.0,5723.0,3.9,61.0,0.144679364
2022-11-01,325500.0,300.0,348.0,1797.0,6.0,77.0,0.1764051196
2022-12-01,315000.0,3246.0,2006.0,9729.0,3.0,66.0,0.1487305992
2022-12-01,228290.174086351,1774.310407945,2089.024412846,6092.817028225,3.557564526,55.571797395,0.1354821711
