PERIOD_BEGIN,MEDIAN_SALE_PRICE,HOMES_SOLD,NEW_LISTINGS,INVENTORY,MONTHS_OF_SUPPLY,MEDIAN_DOM,PRICE_DROPS,MONTH,YEAR,MEDIAN_SALE_PRICE_LAG_1,MEDIAN_SALE_PRICE_LAG_3,HOMES_SOLD_LAG_1,HOMES_SOLD_LAG_3,NEW_LISTINGS_LAG_1,NEW_LISTINGS_LAG_3,INVENTORY_LAG_1,INVENTORY_LAG_3,MONTHS_OF_SUPPLY_LAG_1,MONTHS_OF_SUPPLY_LAG_3,MEDIAN_DOM_LAG_1,MEDIAN_DOM_LAG_3,PRICE_DROPS_LAG_1,PRICE_DROPS_LAG_3,MEDIAN_SALE_PRICE_ROLL3,MEDIAN_SALE_PRICE_ROLL6,HOMES_SOLD_ROLL3,HOMES_SOLD_ROLL6,NEW_LISTINGS_ROLL3,NEW_LISTINGS_ROLL6,INVENTORY_ROLL3,INVENTORY_ROLL6,MONTHS_OF_SUPPLY_ROLL3,MONTHS_OF_SUPPLY_ROLL6,MEDIAN_DOM_ROLL3,MEDIAN_DOM_ROLL6,PRICE_DROPS_ROLL3,PRICE_DROPS_ROLL6,PRICE_DROPS_YOY,RISK_SCORE,RISK_LABEL
2021-10-01,293000.0,9563.0,9894.0,19315.0,2.0,20.0,0.2777116231,10,2021,293000.0,312000.0,9953.0,11702.0,11512.0,13969.0,20945.0,21700.0,2.1,1.9,15.0,11.0,0.2808784913,0.2588479263,303333.3333333333,309433.3333333333,10953.0,11211.0,12549.333333333334,13610.166666666666,21270.666666666668,19997.0,1.9666666666666661,1.8166666666666664,13.333333333333334,12.5,0.2751356527,0.24114684990000002,-4.655081611642253,-0.7348639948185777,1
2021-11-01,293000.0,8953.0,7212.0,16845.0,1.9,22.0,0.2193529237,11,2021,293000.0,305000.0,9563.0,11204.0,9894.0,12167.0,19315.0,21167.0,2.0,1.9,20.0,14.0,0.2777116231,0.2856805405,297000.0,306333.3333333333,10240.0,11056.666666666666,11191.0,12790.0,20475.666666666668,20280.833333333332,1.9999999999999993,1.8666666666666665,16.333333333333332,13.333333333333334,0.2814235516333334,0.25692261931666666,-3.204899900985392,-1.084010390485691,0
2021-12-01,290000.0,9137.0,4822.0,14604.0,1.6,26.0,0.1431114763,12,2021,293000.0,293000.0,8953.0,9953.0,7212.0,11512.0,16845.0,20945.0,1.9,2.1,22.0,15.0,0.2193529237,0.2808784913,293000.0,302666.6666666667,9489.666666666666,10731.833333333334,9539.333333333334,11645.333333333334,19035.0,20027.333333333332,1.9999999999999993,1.8999999999999997,19.0,15.166666666666666,0.2593143460333334,0.2607579291,-1.1923310465457915,-1.5686835026512054,0
2022-01-01,290000.0,6339.0,7537.0,17848.0,2.8,32.0,0.1096481398,1,2022,290000.0,293000.0,9137.0,9563.0,4822.0,9894.0,14604.0,19315.0,1.6,2.0,26.0,20.0,0.1431114763,0.2777116231,292000.0,297666.6666666667,9217.666666666666,10085.333333333334,7309.333333333333,9929.333333333334,16921.333333333332,19096.0,1.8333333333333328,1.8999999999999997,22.666666666666668,18.0,0.21339200770000008,0.2442638302,-9.825611248044275,-1.2869245258216477,0
2022-02-01,291000.0,6182.0,9161.0,21728.0,3.5,52.0,0.08008100147,2,2022,290000.0,293000.0,6339.0,8953.0,7537.0,7212.0,17848.0,16845.0,2.8,1.9,32.0,22.0,0.1096481398,0.2193529237,291000.0,294000.0,8143.0,9191.5,6523.666666666667,8857.333333333334,16432.333333333332,18454.0,2.099999999999999,2.05,26.666666666666668,21.5,0.15737084660000006,0.21939719911666666,-38.375922586890454,-0.8892728693898652,0
2022-03-01,310000.0,8792.0,12470.0,23757.0,2.7,53.0,0.09736077788,3,2022,291000.0,290000.0,6182.0,9137.0,9161.0,4822.0,21728.0,14604.0,3.5,1.6,52.0,26.0,0.08008100147,0.1431114763,290333.3333333333,291666.6666666667,7219.333333333333,8354.5,7173.333333333333,8356.333333333334,18060.0,18547.5,2.633333333333333,2.316666666666667,36.666666666666664,27.833333333333332,0.1109468725233334,0.18513060927833333,-45.66191574023636,-1.0184338597802638,0
2022-04-01,327500.0,9511.0,12507.0,25294.0,2.7,49.0,0.1002213964,4,2022,310000.0,290000.0,8792.0,6339.0,12470.0,7537.0,23757.0,17848.0,2.7,2.8,53.0,32.0,0.09736077788,0.1096481398,297000.0,294500.0,7104.333333333333,8161.0,9722.666666666666,8516.0,21111.0,19016.166666666668,2.9999999999999996,2.4166666666666665,45.666666666666664,34.166666666666664,0.09569663971666671,0.15454432370833335,-47.27595780557425,-1.0724161968285963,0
2022-05-01,328000.0,10205.0,12882.0,26510.0,2.6,49.0,0.129649189,5,2022,327500.0,291000.0,9511.0,6182.0,12507.0,9161.0,25294.0,21728.0,2.7,3.5,49.0,52.0,0.1002213964,0.08008100147,309500.0,300250.0,8161.666666666667,8152.333333333333,11379.333333333334,8951.5,23593.0,20012.666666666668,2.9666666666666663,2.5333333333333337,51.333333333333336,39.0,0.09255439191666671,0.12496261925833334,-45.25126447686597,-0.9256901650587089,0
2022-06-01,340000.0,11021.0,13165.0,27341.0,2.5,48.0,0.179839801,6,2022,328000.0,310000.0,10205.0,8792.0,12882.0,12470.0,26510.0,23757.0,2.6,2.7,49.0,53.0,0.129649189,0.09736077788,321833.3333333333,306083.3333333333,9502.666666666666,8361.0,12619.666666666666,9896.5,25187.0,21623.5,2.666666666666666,2.65,50.333333333333336,43.5,0.10907712109333338,0.11001199680833333,-33.967359808300934,-0.6710764678555604,0
2022-07-01,325000.0,8970.0,10799.0,27550.0,3.1,49.0,0.2002177858,7,2022,340000.0,327500.0,11021.0,9511.0,13165.0,12507.0,27341.0,25294.0,2.5,2.7,48.0,49.0,0.179839801,0.1002213964,331833.3333333333,314416.6666666667,10245.666666666666,8675.0,12851.333333333334,11287.0,26381.666666666668,23746.333333333332,2.5999999999999996,2.8000000000000003,48.666666666666664,47.166666666666664,0.13657012880000005,0.11613338425833332,-25.70938497850207,-0.3411592615128726,0
2022-08-01,310000.0,8986.0,9327.0,25927.0,2.9,53.0,0.2196551857,8,2022,325000.0,328000.0,8970.0,10205.0,10799.0,12882.0,27550.0,26510.0,3.1,2.6,49.0,49.0,0.2002177858,0.129649189,331000.0,320250.0,10065.333333333334,9113.5,12282.0,11830.666666666666,27133.666666666668,25363.333333333332,2.733333333333333,2.85,48.666666666666664,50.0,0.16990225860000005,0.1312283252583333,-22.650419239615125,-0.21507115275578945,0
2022-09-01,305000.0,7881.0,8581.0,24959.0,3.2,57.0,0.2188789615,9,2022,310000.0,340000.0,8986.0,11021.0,9327.0,13165.0,25927.0,27341.0,2.9,2.5,53.0,48.0,0.2196551857,0.179839801,325000.0,323416.6666666667,9659.0,9580.833333333334,11097.0,11858.333333333334,26939.333333333332,26063.166666666668,2.8333333333333326,2.75,50.0,50.166666666666664,0.19990425750000007,0.15449068929666665,-23.111603851085547,-0.05411421400731512,0
2022-10-01,300000.0,6579.0,7214.0,23390.0,3.6,61.0,0.225096195,10,2022,305000.0,325000.0,7881.0,8970.0,8581.0,10799.0,24959.0,27550.0,3.2,3.1,57.0,49.0,0.2188789615,0.2002177858,313333.3333333333,322583.3333333333,8612.333333333334,9429.0,9569.0,11210.166666666666,26145.333333333332,26263.5,3.0666666666666664,2.8333333333333335,53.0,50.833333333333336,0.21291731100000008,0.1747437199,-22.073434499396992,0.18063762496516458,1
2022-11-01,294000.0,5857.0,5265.0,21005.0,3.6,61.0,0.193382528,11,2022,300000.0,310000.0,6579.0,8986.0,7214.0,9327.0,23390.0,25927.0,3.6,2.9,61.0,53.0,0.225096195,0.2196551857,305000.0,318000.0,7815.333333333333,8940.333333333334,8374.0,10328.0,24758.666666666668,25946.166666666668,3.233333333333333,2.983333333333333,57.0,52.833333333333336,0.2212101140666667,0.1955561863333333,-18.946066251268846,-0.011380148894289233,0
2022-12-01,285000.0,5558.0,3452.0,17363.0,3.1,65.0,0.1276277141,12,2022,294000.0,305000.0,5857.0,7881.0,5265.0,8581.0,21005.0,24959.0,3.6,3.2,61.0,57.0,0.193382528,0.2188789615,299666.6666666667,312333.3333333333,6772.333333333333,8215.666666666666,7020.0,9058.5,23118.0,25028.666666666668,3.4666666666666663,3.1500000000000004,59.666666666666664,54.833333333333336,0.21245256150000005,0.2061784095,-11.839548460050919,-0.4954622668296563,0
2023-01-01,285000.0,3861.0,5737.0,17890.0,4.6,76.0,0.1391839016,1,2023,285000.0,300000.0,5558.0,6579.0,3452.0,7214.0,17363.0,23390.0,3.1,3.6,65.0,61.0,0.1276277141,0.225096195,293000.0,303166.6666666667,5998.0,7305.166666666667,5310.333333333333,7439.666666666667,20586.0,23365.666666666668,3.433333333333333,3.25,62.333333333333336,57.666666666666664,0.1820354790333334,0.19747639501666667,-10.819371444077541,0.2423603132305406,0
2023-02-01,290000.0,4301.0,6548.0,18799.0,4.4,76.0,0.1173466674,2,2023,285000.0,294000.0,3861.0,5857.0,5737.0,5265.0,17890.0,21005.0,4.6,3.6,76.0,61.0,0.1391839016,0.193382528,288000.0,296500.0,5092.0,6453.666666666667,4818.0,6596.0,18752.666666666668,21755.666666666668,3.7666666666666657,3.5,67.33333333333333,62.166666666666664,0.15339804790000008,0.18730408098333332,26.936856251162776,0.047238931522531856,0
2023-03-01,309000.0,6828.0,8699.0,19088.0,2.8,57.0,0.1254191115,3,2023,290000.0,285000.0,4301.0,5558.0,6548.0,3452.0,18799.0,17363.0,4.4,3.1,76.0,65.0,0.1173466674,0.1276277141,286666.6666666667,293166.6666666667,4573.333333333333,5672.833333333333,5245.666666666667,6132.833333333333,18017.333333333332,20567.666666666668,4.033333333333332,3.75,72.33333333333333,66.0,0.1280527610333334,0.1702526612666667,46.53496490545326,-0.745794151042373,0
2023-04-01,320000.0,6669.0,8401.0,19574.0,2.9,51.0,0.1099417595,4,2023,309000.0,285000.0,6828.0,3861.0,8699.0,5737.0,19088.0,17890.0,2.8,4.6,57.0,76.0,0.1254191115,0.1391839016,294666.6666666667,293833.3333333333,4996.666666666667,5497.333333333333,6994.666666666667,6152.5,18592.333333333332,19589.166666666668,3.9333333333333322,3.6833333333333336,69.66666666666667,66.0,0.1273165601666667,0.1546760196,28.818929173494002,-0.9150079210888092,0
2023-05-01,329995.0,7852.0,9490.0,20044.0,2.6,49.0,0.1230293355,5,2023,320000.0,290000.0,6669.0,4301.0,8401.0,6548.0,19574.0,18799.0,2.9,4.4,51.0,76.0,0.1099417595,0.1173466674,306333.3333333333,297166.6666666667,5932.666666666667,5512.333333333333,7882.666666666667,6350.333333333333,19153.666666666668,18953.166666666668,3.366666666666666,3.5666666666666664,61.333333333333336,64.33333333333333,0.11756917946666673,0.13548361368333334,9.698890106464342,-0.965771607937759,0
2023-06-01,345000.0,8704.0,9420.0,19780.0,2.3,48.0,0.1390798787,6,2023,329995.0,309000.0,7852.0,6828.0,9490.0,8699.0,20044.0,19088.0,2.6,2.8,49.0,57.0,0.1230293355,0.1254191115,319665.0,303165.8333333333,7116.333333333333,5844.833333333333,8863.333333333334,7054.5,19568.666666666668,18793.0,2.7666666666666657,3.4,52.333333333333336,62.333333333333336,0.11946340216666673,0.1237580816,-5.1059737057051695,-0.9807696663263167,0
2023-07-01,337300.0,7202.0,8419.0,19719.0,2.7,49.0,0.1500583194,7,2023,345000.0,320000.0,8704.0,6669.0,9420.0,8401.0,19780.0,19574.0,2.3,2.9,48.0,51.0,0.1390798787,0.1099417595,331665.0,313165.8333333333,7741.666666666667,6369.166666666667,9103.666666666666,8049.166666666667,19799.333333333332,19195.833333333332,2.599999999999999,3.266666666666667,49.333333333333336,59.5,0.12401699123333339,0.12566677569999998,-22.664572621496614,-0.7706669538140621,0
2023-08-01,335000.0,7764.0,8489.0,19265.0,2.5,49.0,0.1752400727,8,2023,337300.0,329995.0,7202.0,7852.0,8419.0,9490.0,19719.0,20044.0,2.7,2.6,49.0,49.0,0.1500583194,0.1230293355,337431.6666666667,321882.5,7919.333333333333,6926.0,9109.666666666666,8496.166666666666,19847.666666666668,19500.666666666668,2.5333333333333328,2.9499999999999997,48.666666666666664,55.0,0.1373891778666667,0.12747917866666666,-25.05245285756227,-0.6811009384804271,0
2023-09-01,320000.0,6578.0,7562.0,19025.0,2.9,50.0,0.176977661,9,2023,335000.0,345000.0,7764.0,8704.0,8489.0,9420.0,19265.0,19780.0,2.5,2.3,49.0,48.0,0.1752400727,0.1390798787,339100.0,329382.5,7890.0,7503.166666666667,8776.0,8819.666666666666,19588.0,19578.333333333332,2.4999999999999996,2.6333333333333333,48.666666666666664,50.5,0.1547927569333334,0.13712807954999998,-20.22037989153652,-0.5269491163654199,0
2023-10-01,315000.0,6203.0,6965.0,18397.0,3.0,52.0,0.19008534,10,2023,320000.0,337300.0,6578.0,7202.0,7562.0,8419.0,19025.0,19719.0,2.9,2.7,50.0,49.0,0.176977661,0.1500583194,330766.6666666667,331215.8333333333,7181.333333333333,7461.5,8156.666666666667,8630.166666666666,19336.333333333332,19567.833333333332,2.6999999999999993,2.65,49.333333333333336,49.333333333333336,0.16742535103333336,0.14572117113333335,-19.143594346777814,-0.3804829323866184,0
2023-11-01,320000.0,5336.0,5470.0,17200.0,3.2,53.0,0.1736627907,11,2023,315000.0,335000.0,6203.0,7764.0,6965.0,8489.0,18397.0,19265.0,3.0,2.5,52.0,49.0,0.19008534,0.1752400727,323333.3333333333,330382.5,6848.333333333333,7383.833333333333,7672.0,8390.833333333334,18895.666666666668,19371.666666666668,2.7999999999999994,2.6666666666666665,50.333333333333336,49.5,0.18076769123333336,0.15907843455,-15.553730261855382,-0.39918865527482744,0
2023-12-01,305670.0,5303.0,3521.0,14316.0,2.7,57.0,0.1141380274,12,2023,320000.0,320000.0,5336.0,6578.0,5470.0,7562.0,17200.0,19025.0,3.2,2.9,53.0,50.0,0.1736627907,0.176977661,318333.3333333333,328716.6666666667,6039.0,6964.5,6665.666666666667,7720.833333333333,18207.333333333332,18897.666666666668,3.0333333333333328,2.766666666666667,51.666666666666664,50.166666666666664,0.1802419305666667,0.16751734375000002,-10.197269372753247,-0.8455494826623765,0
2024-01-01,312000.0,3984.0,5364.0,14678.0,3.7,65.0,0.1231094155,1,2024,305670.0,315000.0,5303.0,6203.0,3521.0,6965.0,14316.0,18397.0,2.7,3.0,57.0,52.0,0.1141380274,0.19008534,313556.6666666667,322161.6666666667,5614.0,6397.666666666667,5318.666666666667,6737.666666666667,16637.666666666668,17987.0,2.9666666666666663,2.8333333333333335,54.0,51.666666666666664,0.1592953860333334,0.16336036853333333,-10.569559123679406,-0.33411105385248185,0
2024-02-01,318000.0,4470.0,7571.0,16675.0,3.7,65.0,0.1086656672,2,2024,312000.0,320000.0,3984.0,5336.0,5364.0,5470.0,14678.0,17200.0,3.7,3.2,65.0,53.0,0.1231094155,0.1736627907,312556.6666666667,317945.0,4874.333333333333,5861.333333333333,4785.0,6228.5,15398.0,17146.833333333332,3.1999999999999993,3.0,58.333333333333336,54.333333333333336,0.13697007786666673,0.15886888455,-11.54909864949496,-0.42156408773696685,0
2024-03-01,339000.0,5896.0,8055.0,17585.0,3.0,50.0,0.1078760307,3,2024,318000.0,305670.0,4470.0,5303.0,7571.0,3521.0,16675.0,14316.0,3.7,2.7,65.0,57.0,0.1086656672,0.1141380274,311890.0,315111.6666666667,4585.666666666667,5312.333333333333,5485.333333333333,6075.5,15223.0,16715.166666666668,3.3666666666666667,3.1999999999999997,62.333333333333336,57.0,0.11530437003333338,0.1477731503,-7.397739017512139,-0.9138896271362777,0
2024-04-01,349000.0,7130.0,9408.0,18827.0,2.6,47.0,0.1215275933,4,2024,339000.0,312000.0,5896.0,3984.0,8055.0,5364.0,17585.0,14678.0,3.0,3.7,50.0,65.0,0.1078760307,0.1231094155,323000.0,318278.3333333333,4783.333333333333,5198.666666666667,6996.666666666667,6157.666666666667,16312.666666666666,16475.166666666668,3.4666666666666663,3.216666666666667,60.0,57.0,0.11321703780000004,0.13625621191666668,-13.987565842387594,-1.0105155640594794,0
2024-05-01,355000.0,7818.0,9776.0,19731.0,2.5,47.0,0.1341543764,5,2024,349000.0,318000.0,7130.0,4470.0,9408.0,7571.0,18827.0,16675.0,2.6,3.7,47.0,65.0,0.1215275933,0.1086656672,335333.3333333333,323945.0,5832.0,5353.166666666667,8344.666666666666,6564.833333333333,17695.666666666668,16546.833333333332,3.0999999999999996,3.1500000000000004,54.0,56.166666666666664,0.11268976373333339,0.12482992080000001,10.53815570415717,-0.9655151524388336,0
2024-06-01,375000.0,7465.0,8994.0,20334.0,2.7,48.0,0.1396675519,6,2024,355000.0,339000.0,7818.0,5896.0,9776.0,8055.0,19731.0,17585.0,2.5,3.0,47.0,50.0,0.1341543764,0.1078760307,347666.6666666667,329778.3333333333,6948.0,5766.833333333333,9079.666666666666,7282.5,18714.333333333332,16968.666666666668,2.6999999999999993,3.0333333333333337,48.0,55.166666666666664,0.1211860001333334,0.11824518508333333,9.042592040985209,-0.8514059269929503,0
2024-07-01,365000.0,7750.0,8867.0,20320.0,2.6,49.0,0.1709645669,7,2024,375000.0,349000.0,7465.0,7130.0,8994.0,9408.0,20334.0,18827.0,2.7,2.6,48.0,47.0,0.1396675519,0.1215275933,359666.6666666667,341333.3333333333,7471.0,6127.166666666667,9392.666666666666,8194.666666666666,19630.666666666668,17971.666666666668,2.599999999999999,3.033333333333333,47.333333333333336,53.666666666666664,0.13178317386666671,0.12250010583333333,0.4225436529662341,-0.6755365990734171,0
2024-08-01,351500.0,7383.0,8290.0,19798.0,2.7,50.0,0.1786038994,8,2024,365000.0,355000.0,7750.0,7818.0,8867.0,9776.0,20320.0,19731.0,2.6,2.5,49.0,47.0,0.1709645669,0.1341543764,365000.0,350166.6666666667,7677.666666666667,6754.833333333333,9212.333333333334,8778.5,20128.333333333332,18912.0,2.5999999999999996,2.85,48.0,51.0,0.1482621650666667,0.1304759644,13.932081595737245,-0.5800054453103948,0
2024-09-01,350000.0,6026.0,7933.0,20368.0,3.4,53.0,0.1885801257,9,2024,351500.0,375000.0,7383.0,7465.0,8290.0,8994.0,19798.0,20334.0,2.7,2.7,50.0,48.0,0.1786038994,0.1396675519,363833.3333333333,355750.0,7532.666666666667,7240.333333333333,8717.0,8898.333333333334,20150.666666666668,19432.5,2.666666666666666,2.6833333333333336,49.0,48.5,0.1630786727333334,0.14213233643333334,1.919553357957482,-0.24596541293101823,0
2024-10-01,340000.0,6367.0,7669.0,20125.0,3.2,54.0,0.1982608696,10,2024,350000.0,365000.0,6026.0,7750.0,7933.0,8867.0,20368.0,20320.0,3.4,2.6,53.0,49.0,0.1885801257,0.1709645669,355500.0,357583.3333333333,7053.0,7262.0,8363.333333333334,8878.0,20162.0,19896.333333333332,2.9,2.75,50.666666666666664,49.0,0.17938286400000003,0.15558301893333334,6.5558922151197185,-0.2324282104207768,0
2024-11-01,347644.5,5696.0,5276.0,18343.0,3.2,56.0,0.1638772284,11,2024,340000.0,351500.0,6367.0,7383.0,7669.0,8290.0,20125.0,19798.0,3.2,2.7,54.0,50.0,0.1982608696,0.1786038994,347166.6666666667,356083.3333333333,6592.0,7134.833333333333,7964.0,8588.166666666666,20097.0,20112.666666666668,3.0999999999999996,2.85,52.333333333333336,50.166666666666664,0.18848163156666672,0.16837189831666666,4.3009784973423,-0.40496065549734733,0
2024-12-01,340000.0,5651.0,3725.0,15228.0,2.7,61.0,0.1218150775,12,2024,347644.5,350000.0,5696.0,6026.0,5276.0,7933.0,18343.0,20368.0,3.2,3.4,56.0,53.0,0.1638772284,0.1885801257,345881.5,354857.4166666667,6029.666666666667,6781.166666666667,6959.333333333333,7838.166666666667,19612.0,19881.333333333332,3.2666666666666657,2.966666666666667,54.333333333333336,51.666666666666664,0.18357274123333336,0.17332570698333336,-5.634806546961713,-0.727764379756629,0
2025-01-01,335000.0,4368.0,5927.0,15746.0,3.6,70.0,0.1422583513,1,2025,340000.0,340000.0,5651.0,6367.0,3725.0,7669.0,15228.0,20125.0,2.7,3.2,61.0,54.0,0.1218150775,0.1982608696,342548.1666666667,349024.0833333333,5904.666666666667,6478.833333333333,5556.666666666667,6960.0,17898.666666666668,19030.333333333332,3.0333333333333328,2.966666666666667,57.0,53.833333333333336,0.1613177251666667,0.1703502945833333,6.72611072302447,-0.1604924799548101,0
2025-02-01,345000.0,4474.0,7237.0,17136.0,3.8,68.0,0.1225490196,2,2025,335000.0,347644.5,4368.0,5696.0,5927.0,5276.0,15746.0,18343.0,3.6,3.2,70.0,56.0,0.1422583513,0.1638772284,340881.5,344024.0833333333,5238.333333333333,5915.166666666667,4976.0,6470.0,16439.0,18268.0,3.166666666666666,3.1333333333333333,62.333333333333336,57.333333333333336,0.14265021906666672,0.16556592531666667,15.554403960272234,-0.2525757544026203,0
2025-03-01,360000.0,5747.0,8572.0,18373.0,3.2,53.0,0.1434713982,3,2025,345000.0,340000.0,4474.0,5651.0,7237.0,3725.0,17136.0,15228.0,3.8,2.7,68.0,61.0,0.1225490196,0.1218150775,340000.0,342940.75,4831.0,5430.333333333333,5629.666666666667,6294.5,16036.666666666666,17824.333333333332,3.366666666666666,3.316666666666667,66.33333333333333,60.333333333333336,0.12887414946666673,0.15622344535,12.776208675411338,-0.58198946407335,0
2025-04-01,370000.0,6818.0,9600.0,19825.0,2.9,47.0,0.1489029004,4,2025,360000.0,335000.0,5747.0,4368.0,8572.0,5927.0,18373.0,15746.0,3.2,3.6,53.0,70.0,0.1434713982,0.1422583513,346666.6666666667,344607.4166666667,4863.0,5383.833333333333,7245.333333333333,6401.0,17085.0,17491.833333333332,3.5333333333333328,3.283333333333333,63.666666666666664,60.333333333333336,0.1360929230333334,0.1487053241,32.99654915834791,-0.7504112479403394,0
2025-05-01,375000.0,7461.0,9889.0,20948.0,2.8,48.0,0.1552892878,5,2025,370000.0,345000.0,6818.0,4474.0,9600.0,7237.0,19825.0,17136.0,2.9,3.8,47.0,68.0,0.1489029004,0.1225490196,358333.3333333333,349607.4166666667,5679.666666666667,5459.0,8469.666666666666,6722.833333333333,18444.666666666668,17441.833333333332,3.2999999999999994,3.233333333333333,56.0,59.166666666666664,0.1383077727333334,0.14047899590000001,22.526001179355216,-0.7253691093582569,0
2025-06-01,385000.0,8098.0,9168.0,21030.0,2.6,48.0,0.1708987161,6,2025,375000.0,360000.0,7461.0,5747.0,9889.0,8572.0,20948.0,18373.0,2.8,3.2,48.0,53.0,0.1552892878,0.1434713982,368333.3333333333,354166.6666666667,6675.333333333333,5753.166666666667,9353.666666666666,7491.666666666667,19715.333333333332,17876.0,2.9666666666666663,3.1666666666666665,49.333333333333336,57.833333333333336,0.14922119546666673,0.13904767246666666,15.754172146410884,-0.6937609623833708,0
2025-07-01,375000.0,7698.0,8723.0,20758.0,2.7,50.0,0.1945274111,7,2025,385000.0,370000.0,8098.0,6818.0,9168.0,9600.0,21030.0,19825.0,2.6,2.9,48.0,47.0,0.1708987161,0.1489029004,376666.6666666667,361666.6666666667,7459.0,6161.0,9552.333333333334,8398.833333333334,20601.0,18843.0,2.766666666666666,3.1500000000000004,47.666666666666664,55.666666666666664,0.1583636347666667,0.14722827889999998,22.361073689013367,-0.48359283970855865,0
2025-08-01,375000.0,7135.0,7721.0,20119.0,2.8,51.0,0.1957850788,8,2025,375000.0,375000.0,7698.0,7461.0,8723.0,9889.0,20758.0,20948.0,2.7,2.8,50.0,48.0,0.1945274111,0.1552892878,378333.3333333333,368333.3333333333,7752.333333333333,6716.0,9260.0,8864.833333333334,20912.0,19678.333333333332,2.6999999999999993,3.0,48.666666666666664,52.333333333333336,0.17357180500000005,0.15593978886666668,13.782296897685399,-0.42670095993467294,0
2025-09-01,360000.0,6453.0,8013.0,20151.0,3.1,52.0,0.2054488611,9,2025,375000.0,385000.0,7135.0,8098.0,7721.0,9168.0,20119.0,21030.0,2.8,2.6,51.0,48.0,0.1957850788,0.1708987161,378333.3333333333,373333.3333333333,7643.666666666667,7159.5,8537.333333333334,8945.5,20635.666666666668,20175.5,2.6999999999999993,2.8333333333333335,49.666666666666664,49.5,0.18707040200000005,0.16814579873333335,9.619711248028896,-0.25600953632261775,0
2025-10-01,367000.0,6637.0,7560.0,19272.0,2.9,54.0,0.2196450809,10,2025,360000.0,375000.0,6453.0,7698.0,8013.0,8723.0,20151.0,20758.0,3.1,2.7,52.0,50.0,0.2054488611,0.1945274111,370000.0,373333.3333333333,7095.333333333333,7277.166666666667,8152.333333333333,8852.333333333334,20342.666666666668,20471.833333333332,2.866666666666666,2.8166666666666664,51.0,49.333333333333336,0.19858711700000006,0.17847537588333331,8.945128940488356,-0.1973066802942878,0
2025-11-01,358000.0,5114.0,4986.0,17308.0,3.4,56.0,0.1769701872,11,2025,367000.0,375000.0,6637.0,7135.0,7560.0,7721.0,19272.0,20119.0,2.9,2.8,54.0,51.0,0.2196450809,0.1957850788,367333.3333333333,372833.3333333333,6741.666666666667,7247.0,7764.666666666667,8512.333333333334,19847.333333333332,20379.666666666668,2.9333333333333322,2.816666666666667,52.333333333333336,50.5,0.20695967360000003,0.19026573930000001,10.78589604854634,-0.2627835232298709,0
2025-12-01,355000.0,5761.0,3623.0,13432.0,2.3,61.0,0.1485259083,12,2025,358000.0,360000.0,5114.0,6453.0,4986.0,8013.0,17308.0,20151.0,3.4,3.1,56.0,52.0,0.1769701872,0.2054488611,361666.6666666667,370000.0,6068.0,6855.833333333333,6853.0,7695.166666666667,18910.333333333332,19773.0,3.133333333333333,2.9166666666666665,54.0,51.833333333333336,0.20068804306666674,0.19387922253333334,7.989492455926839,-0.6918429766378974,0
